Code,Code_System,ValueSetName,Steward
Rocephin 10 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Rocephin 2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Rocephin 2 g/50 mL-iso-osmotic dextrose intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Rocephin 250 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Rocephin 500 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Rocephin ADD-Vantage 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Rocephin ADD-Vantage 2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Romycin 2% topical solution,Teladoc_Sample_String,Antibiotics,Teladoc
Rosac 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Rosac Wash 10%-1% topical emulsion,Teladoc_Sample_String,Antibiotics,Teladoc
Rosaderm Cleanser 10%-5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Rosaderm Cleanser 10%-5% with emollients topical kit,Teladoc_Sample_String,Antibiotics,Teladoc
Rosanil Cleanser 10%-5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Rosanil Cleanser 10%-5% with emollients topical kit,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula 10%-4% topical foam,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula 10%-5% topical pad,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula AQ 10%-5%-10% topical gel,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula AQ Cleanser 10%-5%-10% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula CLK 10%-4%-10% with sunscreen topical kit,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula Clarifying Wash 10%-4%-10% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula Cleanser 10%-5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula NS 10%-10% topical pad,Teladoc_Sample_String,Antibiotics,Teladoc
Rosula Wash 10%-4.5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Rubex 10 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Rubex 100 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Rubex 2 mg/mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Rubex 50 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
SE 10-5 SS 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
SMZ-TMP DS 800 mg-160 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
SSD 1% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
SSD AF 1% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
SSS Topical 10%-4% topical foam,Teladoc_Sample_String,Antibiotics,Teladoc
SSS Topical 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Seb-Prev 10% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Seb-Prev 10% topical gel,Teladoc_Sample_String,Antibiotics,Teladoc
Seb-Prev 10% topical soap,Teladoc_Sample_String,Antibiotics,Teladoc
Sebizon 10% topical lotion,Teladoc_Sample_String,Antibiotics,Teladoc
Senox 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Septa 400 units-3.5 mg-5000 units/g topical ointment,Teladoc_Sample_String,Antibiotics,Teladoc
Septra 200 mg-40 mg/5 mL oral suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Septra 400 mg-80 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Septra DS 800 mg-160 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Septra I.V. 80 mg-16 mg/mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Seromycin 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Seysara 100 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Seysara 150 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Seysara 60 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Silvadene 1% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Silver SulfADIAZINE 1% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Silver SulfADIAZINE compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Sivextro 200 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Sivextro 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
"Solodyn 105 mg oral tablet, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Solodyn 115 mg oral tablet, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Solodyn 135 mg oral tablet, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Solodyn 45 mg oral tablet, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Solodyn 55 mg oral tablet, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Solodyn 65 mg oral tablet, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Solodyn 80 mg oral tablet, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
"Solodyn 90 mg oral tablet, extended release",Teladoc_Sample_String,Antibiotics,Teladoc
Solosec 2 g oral granule for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Spectracef 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Spectracef 400 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Spectrobid 400 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Spectrocin Plus 400 units-3.5 mg-10000 units-10 mg/g topical ointment,Teladoc_Sample_String,Antibiotics,Teladoc
Staphcillin 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Staphcillin 10 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Staphcillin 4 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Staticin 1.50% topical solution,Teladoc_Sample_String,Antibiotics,Teladoc
Streptomycin Sulfate 1000 mg intramuscular powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Streptomycin Sulfate compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
SulZee Wash 10%-1% topical emulsion,Teladoc_Sample_String,Antibiotics,Teladoc
SulfADIAZINE 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
SulfADIAZINE Sodium sodium compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
SulfADIAZINE compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacet-R 10%-5% topical lotion,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium Compounding compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium Topical 10% topical gel,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium Topical 10% topical lotion,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium Topical 10% topical shampoo,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium Topical 10% topical soap,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 10%-2% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 10%-2% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 10%-4% topical pad,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 10%-5% topical foam,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 10%-5% topical lotion,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 10%-5% topical pad,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 10%-5% topical suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 8%-4% topical suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur 9.8%-4.8% topical lotion,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Cleanser 10%-2% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Cleanser 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Cleanser 10%-5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Cleanser 9.8%-4.8% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Cleanser 9.8%-4.8% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Wash 10%-1% topical emulsion,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Wash 10%-5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Wash 9%-4% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Wash 9%-4.5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur Wash 9%-4.5% with cleanser topical kit,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur-Urea 10%-4%-10% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur-Urea 10%-4%-10% with sunscreen topical kit,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur-Urea 10%-5%-10% topical gel,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Sulfur-Urea 10%-5%-10% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Urea 10%-10% topical pad,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacetamide Sodium-Urea Kit 10%-10% topical lotion,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfacleans 8/4 8%-4% topical suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfamethoxazole compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfamethoxazole-Trimethoprim 200 mg-40 mg/5 mL oral suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfamethoxazole-Trimethoprim 400 mg-80 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfamethoxazole-Trimethoprim 80 mg-16 mg/mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfamethoxazole-Trimethoprim DS 800 mg-160 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfamylon 5% topical powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfamylon 85 mg/g topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfatol 10%-5%-10% topical gel,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfatol C 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfatol Cleanser 10%-5%-10% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfatol SS 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfatrim 200 mg-40 mg/5 mL oral suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfatrim Pediatric 200 mg-40 mg/5 mL oral suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfatrim Suspension 200 mg-40 mg/5 mL oral suspension,Teladoc_Sample_String,Antibiotics,Teladoc
SulfiSOXAZOLE 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
SulfiSOXAZOLE compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Sulfimycin 200 mg-600 mg/5 mL oral granule for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Sumadan 9%-4.5% with cleanser topical kit,Teladoc_Sample_String,Antibiotics,Teladoc
Sumadan Wash 9%-4.5% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sumadan XLT 9%-4.5% with cleanser topical kit,Teladoc_Sample_String,Antibiotics,Teladoc
Sumaxin 10%-4% topical pad,Teladoc_Sample_String,Antibiotics,Teladoc
Sumaxin CP 10%-4% with cleanser topical kit,Teladoc_Sample_String,Antibiotics,Teladoc
Sumaxin TS 8%-4% topical suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Sumaxin Wash 9%-4% topical liquid,Teladoc_Sample_String,Antibiotics,Teladoc
Sumycin 125 mg/5 mL oral suspension,Teladoc_Sample_String,Antibiotics,Teladoc
Sumycin 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Sumycin 250 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Sumycin 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Sumycin 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Suphera 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
"Suprax 100 mg oral tablet, chewable",Teladoc_Sample_String,Antibiotics,Teladoc
Suprax 100 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Suprax 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
"Suprax 200 mg oral tablet, chewable",Teladoc_Sample_String,Antibiotics,Teladoc
Suprax 200 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Suprax 400 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Suprax 400 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Suprax 500 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Suspen (obsolete) V potassium 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Synercid 350 mg-150 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Synercid 420 mg-180 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
T-Stat 2% topical solution,Teladoc_Sample_String,Antibiotics,Teladoc
T-Stat 2% topical swab,Teladoc_Sample_String,Antibiotics,Teladoc
Tao 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Targadox hyclate 50 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Tazicef 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tazicef 2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tazicef 6 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tazicef ADD-Vantage 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tazicef ADD-Vantage 2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tazidime 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tazidime 2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tazidime 500 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tazidime 6 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Teflaro 400 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Teflaro 600 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tegopen 125 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Tequin 10 mg/mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tequin 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Tequin 400 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Tequin 5%-200 mg/100 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tequin Teqpaq 400 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Terramycin 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tetra 500 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tetracap 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tetracon 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tetracon 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tetracycline Hydrochloride 100 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tetracycline Hydrochloride 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tetracycline Hydrochloride 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tetracycline Hydrochloride compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
"Tetracycline Hydrochloride, Ophthalmic 1% topical ointment",Teladoc_Sample_String,Antibiotics,Teladoc
Thalomid 100 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Thalomid 150 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Thalomid 200 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Thalomid 50 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Theramycin 2% topical solution,Teladoc_Sample_String,Antibiotics,Teladoc
Theramycin Z 2% topical solution,Teladoc_Sample_String,Antibiotics,Teladoc
Thermazene 1% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Thiosulfil Forte 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Ticar 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Ticar 20 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Ticar 3 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Ticar 30 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tigecycline 50 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Timentin 3 g-100 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Timentin 3 g-100 mg/100 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Timentin 30 g-1 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Timentin ADD-Vantage 3 g-100 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tindamax 250 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Tindamax 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Tinidazole 250 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Tinidazole 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Tinidazole compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Tobi 60 mg/mL inhalation solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobi Podhaler 28 mg inhalation capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin 10 mg/mL injectable solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin 40 mg/mL injectable solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin 60 mg/mL inhalation solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin Sulfate 1.2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin Sulfate 10 mg/mL injectable solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin Sulfate 40 mg/mL injectable solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin Sulfate ADD-Vantage 10 mg/mL injectable solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin Sulfate compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin Sulfate-Sodium Chloride 60 mg/50 mL-0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin Sulfate-Sodium Chloride 80 mg/100 mL-0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Tobramycin Sulfate-Sodium Chloride 80 mg/50 mL-0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Topicycline 2.2 mg/mL topical solution,Teladoc_Sample_String,Antibiotics,Teladoc
Topisulf 10%-5% topical cream,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin 125 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin-N 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin-N 10 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin-N 2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin-N 250 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Totacillin-N 500 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Tribiotic Plus 400 units-3.5 mg-5000 units/g topical ointment,Teladoc_Sample_String,Antibiotics,Teladoc
Trimethoprim 100 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Trimethoprim 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Trimethoprim compounding powder,Teladoc_Sample_String,Antibiotics,Teladoc
Trimox 125 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Trimox 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Trimox 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Trimox 50 mg/mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Trimox 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Trimpex 100 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Triple Antibiotic 400 units-3.5 mg-5000 units/g topical ointment,Teladoc_Sample_String,Antibiotics,Teladoc
Triple Antibiotic First Aid 400 units-3.5 mg-5000 units/g topical ointment,Teladoc_Sample_String,Antibiotics,Teladoc
Triple Antibiotic Plus (obsolete) 400 units-50 mg-3.5 mg-5000 units/g topical ointment,Teladoc_Sample_String,Antibiotics,Teladoc
Triple Antibiotic Plus 500 units-3.5 mg-10000 units-10 mg/g topical ointment,Teladoc_Sample_String,Antibiotics,Teladoc
Trobicin 2 g intramuscular powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Trovan 100 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Trovan 200 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Trovan 5 mg/mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Truxazole 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Truxcillin VK (obsolete) V potassium 250 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Truxcillin VK (obsolete) V potassium 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Tygacil 50 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Ultracef 125 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Ultracef 500 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Unasyn 1 g-0.5 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Unasyn 10 g-5 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Unasyn 2 g-1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Unasyn ADD-Vantage 1 g-0.5 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Unasyn ADD-Vantage 2 g-1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Unipen 1 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Unipen 10 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Unipen 2 g injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Unipen 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Unipen 500 mg injectable powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Urex hippurate 1 g oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Uroplus 400 mg-80 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Uroplus DS 800 mg-160 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
V-Cillin K (obsolete) V potassium 250 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
V-Cillin K (obsolete) V potassium 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
V-Cillin K (obsolete) V potassium 500 mg oral tablet,Teladoc_Sample_String,Antibiotics,Teladoc
Valrubicin 40 mg/mL intravesical solution,Teladoc_Sample_String,Antibiotics,Teladoc
Valstar 40 mg/mL intravesical solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancocin HCl 1 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancocin HCl 10 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancocin HCl 250 mg/5 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancocin HCl 5%-500 mg/100 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancocin HCl 500 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancocin HCl 500 mg/6 mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancocin HCl Pulvules 125 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Vancocin HCl Pulvules 250 mg oral capsule,Teladoc_Sample_String,Antibiotics,Teladoc
Vancoled 1 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancoled 5 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancoled 500 mg intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin 1.5 g/300 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin 100 mg/mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin 2 g/400 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin 50 mg/mL oral powder for reconstitution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin 500 mg/100 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1 g/150 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1 g/200 mL intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1 g/200 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1 g/250 mL-D5% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1 g/250 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.25 g intravenous powder for injection,Teladoc_Sample_String,Antibiotics,Teladoc
Vancomycin Hydrochloride 1.25 g/150 mL-NaCl 0.9% intravenous solution,Teladoc_Sample_String,Antibiotics,Teladoc
